job_link,job_title,job_title_normalized,role_category,company,job_location,state,first_seen,job_level,job_type,is_likely_repost
https://www.linkedin.com/jobs/view/it-business-analyst-at-salem-state-university-3804630789,IT Business Analyst,it business analyst,Business Analysis,Salem State University,"Salem, MA",MA,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/servicenow-process-architect-at-allnessjobs-3688015930,ServiceNow Process Architect,servicenow process architect,Engineering / Architecture (other),Allnessjobs,"Philadelphia, PA",PA,2024-01-12,Mid senior,Onsite,False
https://tr.linkedin.com/jobs/view/denizyat%C4%B1r%C4%B1m-m%C3%BCfetti%C5%9F-at-denizbank-3791622113,Denizyatırım / Müfettiş,denizyatırım / müfettiş,Other / Uncategorized,DenizBank,"Istanbul, Turkey",NON_US,2024-01-16,Associate,Onsite,False
https://www.linkedin.com/jobs/view/momentum-financials-enterprise-analyst-at-2ndwave-llc-3670476073,Momentum Financials Enterprise Analyst,momentum financials enterprise analyst,Analyst (other),2ndWave LLC,"Washington, DC",DC,2024-01-15,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/director-finance-strategic-transformation-at-atlassian-3785062603,"Director, Finance Strategic Transformation",director finance strategic transformation,Other / Uncategorized,Atlassian,"New York, NY",NY,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/restoration-general-manager-at-voda-cleaning-restoration-3795397297,Restoration General Manager,restoration general manager,Manager (other),Voda Cleaning & Restoration,"Madison, WI",WI,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-russell-tobin-3799940753,Business Analyst,business analyst,Business Analysis,Russell Tobin,"Minneapolis, MN",MN,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/senior-salesforce-application-developer-with-security-clearance-at-clearancejobs-3771768609,Senior Salesforce Application Developer with Security Clearance,senior salesforce application developer with security clearance,Engineering / Architecture (other),ClearanceJobs,"McLean, VA",VA,2024-01-17,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/senior-business-analyst-at-dice-3805947135,Senior Business Analyst,senior business analyst,Business Analysis,Dice,"Springfield, IL",IL,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/erp-senior-business-analyst-plan-to-make-at-gaf-3793773333,ERP Senior Business Analyst - Plan to Make,erp senior business analyst - plan to make,Business Analysis,GAF,"Parsippany, NJ",NJ,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/senior-vendor-manager-at-amazon-3653263953,Senior Vendor Manager,senior vendor manager,Manager (other),Amazon,"New York, NY",NY,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/sap-project-systems-business-analyst-at-honeywell-3797711945,SAP Project Systems Business Analyst,sap project system business analyst,Business Analysis,Honeywell,"Phoenix, AZ",AZ,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-capleo-global-3803243156,Business Analyst,business analyst,Business Analysis,Capleo Global,"Trenton, NJ",NJ,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/principal-associate-risk-management-enterprise-services-risk-at-jobs-for-humanity-3804053964,"Principal Associate, Risk Management - Enterprise Services Risk",principal associate risk management - enterprise services risk,Other / Uncategorized,Jobs for Humanity,"Atlantic City, NJ",NJ,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/senior-contract-administrator-clinical-at-health-first-3803218376,Senior Contract Administrator- Clinical,senior contract administrator- clinical,Other / Uncategorized,Health First,"Rockledge, FL",FL,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-must-have-knowledge-on-agile-story-writing-at-millenniumsoft-inc-3681904910,"Business Analyst [Must have Knowledge on Agile, Story Writing]",business analyst [must have knowledge on agile story writing],Business Analysis,MillenniumSoft Inc,"Franklin Lakes, NJ",NJ,2024-01-16,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/peoplesoft-functional-business-analyst-at-universal-technologies-3805202083,Peoplesoft Functional Business Analyst,peoplesoft functional business analyst,Business Analysis,Universal Technologies,"Albany, NY",NY,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-with-collateral-management-nyc-hybrid-at-the-dignify-solutions-llc-3798585046,Business Analyst With Collateral Management - NYC(Hybrid),business analyst with collateral management - nyc(hybrid),Business Analysis,"The Dignify Solutions, LLC","New York County, NY",NY,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/it-business-systems-analyst-at-chi-3781865642,IT Business Systems Analyst,it business system analyst,Business Analysis,CHI,"Englewood, CO",CO,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/prin-it-business-analyst-exempt-at-talent-software-services-3758978166,Prin IT Business Analyst - Exempt,prin it business analyst - exempt,Business Analysis,TALENT Software Services,"Los Angeles, CA",CA,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/it-project-manager-e-com-sales-bilingual-korean-english-at-woongjin-inc-3803802858,IT Project Manager (e-Com/Sales)- Bilingual Korean/ English,it project manager (e-com/sales)- bilingual korean/ english,Project / Program Management,"Woongjin, INC.","Ridgefield Park, NJ",NJ,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-crm-salesforce-h-f-at-energy-jobline-3773719925,Business Analyst CRM Salesforce H/F,business analyst crm salesforce h/f,Business Analysis,Energy Jobline,"Wichita, KS",KS,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/sr-financial-business-analyst-at-jobot-3804687370,Sr Financial Business Analyst,senior financial business analyst,Business Analysis,Jobot,"Alpharetta, GA",GA,2024-01-15,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/servicenow-lead-at-rocky-mountain-bank-a-division-of-htlf-bank-3804396844,ServiceNow Lead,servicenow lead,Other / Uncategorized,"Rocky Mountain Bank, a division of HTLF Bank","Rochester-Austin, Minnesota Area",MN,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/pgd-business-analyst-ii-at-nextera-energy-resources-3783871655,PGD Business Analyst II,pgd business analyst ii,Business Analysis,NextEra Energy Resources,"Palm Beach Gardens, FL",FL,2024-01-15,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/retirement-ba-sme-at-quantumbricks-3730662398,Retirement BA SME,retirement ba sme,Business Analysis,QuantumBricks,"Piscataway, NJ",NJ,2024-01-16,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/it-business-systems-analyst-ii-at-tallgrass-energy-3803105176,IT Business Systems Analyst II,it business system analyst ii,Business Analysis,Tallgrass Energy,"Lakewood, CO",CO,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-4-at-dice-3805518443,Business Analyst 4,business analyst 4,Business Analysis,Dice,"Richmond, VA",VA,2024-01-16,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/afe-analyst-at-conocophillips-3801579993,AFE Analyst,afe analyst,Analyst (other),ConocoPhillips,"Midland, TX",TX,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/senior-financial-business-analyst-tax-technology-at-ey-3774204600,Senior Financial Business Analyst - Tax Technology,senior financial business analyst - tax technology,Business Analysis,EY,"Nashville, TN",TN,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-data-analyst-iv-at-crystal-equation-corporation-3796748711,Business/Data Analyst IV,business/data analyst iv,Data & Analytics,Crystal Equation Corporation,"Menlo Park, CA",CA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/senior-business-analyst-at-ricefw-technologies-inc-3795810237,Senior Business Analyst,senior business analyst,Business Analysis,RICEFW Technologies Inc,"Lansing, MI",MI,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3775660145,JDE Business Analyst (Supply Chain),jde business analyst (supply chain),Business Analysis,LATICRETE International,"Spring Hill, FL",FL,2024-01-16,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/senior-fp-a-role-indy-growing-company-great-benefits-at-vaco-3801626631,Senior FP&A Role - Indy - Growing Company; Great Benefits,senior fp&a role - indy - growing company; great benefits,Other / Uncategorized,Vaco,"Indianapolis, IN",IN,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3802342268,JDE Business Analyst (Supply Chain),jde business analyst (supply chain),Business Analysis,LATICRETE International,"Buffalo Grove, IL",IL,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-intellectt-inc-3793660923,Business Analyst,business analyst,Business Analysis,Intellectt Inc,"Franklin Lakes, NJ",NJ,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-bangkok-based-relocation-provided-at-agoda-3748492352,"Business Analyst (Bangkok Based, relocation provided)",business analyst (bangkok based relocation provided),Business Analysis,Agoda,"Austin, TX",TX,2024-01-16,Associate,Onsite,False
https://www.linkedin.com/jobs/view/senior-it-project-manager-at-cla-cliftonlarsonallen-3744133845,Senior IT Project Manager,senior it project manager,Project / Program Management,CLA (CliftonLarsonAllen),"Minneapolis, MN",MN,2024-01-16,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-software-people-inc-3741844873,Business Analyst,business analyst,Business Analysis,Software People Inc.,"Brooklyn, NY",NY,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/audio-visual-consultant-sr-business-systems-analyst-at-stellent-it-3762866329,Audio Visual Consultant / SR. Business Systems Analyst,audio visual consultant / senior business system analyst,Business Analysis,Stellent IT,"San Jose, CA",CA,2024-01-15,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/lead-business-analyst-90371179-philadelphia-at-amtrak-3799239635,Lead Business Analyst - 90371179 - Philadelphia,lead business analyst - 90371179 - philadelphia,Business Analysis,Amtrak,"Philadelphia, PA",PA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/senior-manager-software-development-at-adp-3789942927,Senior Manager - Software Development,senior manager - software development,Manager (other),ADP,"Pasadena, CA",CA,2024-01-14,Associate,Onsite,False
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3775660138,JDE Business Analyst (Supply Chain),jde business analyst (supply chain),Business Analysis,LATICRETE International,"North Carolina, United States",NC,2024-01-16,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/business-consultant-group-voluntary-benefits-at-jobs-for-humanity-3791050565,Business Consultant - Group Voluntary Benefits,business consultant - group voluntary benefits,Consulting,Jobs for Humanity,"Springfield, MA",MA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/cloud-data-architect-boston-ma-hybrid-local-at-steneral-consulting-3728291023,"Cloud/Data Architect || Boston, MA (Hybrid/ Local)",cloud/data architect || boston ma (hybrid/ local),Data & Analytics,Steneral Consulting,"Boston, MA",MA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-rose-international-3806856775,Business Analyst,business analyst,Business Analysis,Rose International,"San Diego, CA",CA,2024-01-16,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/manager-financial-shared-services-at-highmark-inc-3799824800,Manager Financial Shared Services,manager financial shared services,Manager (other),Highmark Inc.,"Camp Hill, PA",PA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/it-business-analyst-at-sunrise-systems-inc-3627022350,IT Business Analyst,it business analyst,Business Analysis,"Sunrise Systems, Inc.","Oakland, CA",CA,2024-01-13,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/technical-business-analyst-at-global-information-technology-3730519751,Technical Business Analyst,technical business analyst,Business Analysis,Global Information Technology,"Plano, TX",TX,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/asset-wealth-management-tax-senior-associate-at-pwc-3691244643,Asset & Wealth Management - Tax Senior Associate,asset & wealth management - tax senior associate,Finance / Accounting / Tax,PwC,"New Orleans, LA",LA,2024-01-16,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-systems-analyst-local-to-richmond-va-only-at-vsv-wins-inc-3793665559,Business Systems Analyst (Local to Richmond VA only),business system analyst (local to richmond va only),Business Analysis,"VSV WINS, INC","Mechanicsville, VA",VA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/section-manager-at-con-edison-3798890650,Section Manager,section manager,Manager (other),Con Edison,"New York, NY",NY,2024-01-16,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-insight-global-3785667827,Business Analyst,business analyst,Business Analysis,Insight Global,"Melbourne, FL",FL,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/manager-claims-and-encounters-at-clickjobs-io-3792473100,"Manager, Claims and Encounters",manager claims and encounters,Manager (other),ClickJobs.io,"Lawton, OK",OK,2024-01-16,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/aci-mts-payment-product-consultant-at-infosys-3782754190,ACI MTS Payment Product Consultant,aci mts payment product consultant,Consulting,Infosys,"East Brunswick, NJ",NJ,2024-01-12,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-systems-analyst-at-nr-consulting-3762816588,Business Systems Analyst,business system analyst,Business Analysis,NR Consulting,"Raleigh, NC",NC,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-systems-analyst-global-customer-support-at-millenniumsoft-inc-3681902769,Business Systems Analyst - Global Customer Support,business system analyst - global customer support,Business Analysis,MillenniumSoft Inc,"San Diego, CA",CA,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/jd-edwards-business-analyst-at-laticrete-international-3660448420,JD Edwards Business Analyst,jd edwards business analyst,Business Analysis,LATICRETE International,"Lake Worth, FL",FL,2024-01-16,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/it-business-systems-analyst-at-sunrise-systems-inc-3679801701,IT Business Systems Analyst,it business system analyst,Business Analysis,"Sunrise Systems, Inc.","Raleigh, NC",NC,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/sr-manager-information-systems-payroll-at-compass-group-usa-3766618390,"SR. MANAGER, INFORMATION SYSTEMS - PAYROLL",senior manager information system - payroll,Manager (other),Compass Group USA,"Charlotte, NC",NC,2024-01-15,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3775656774,JDE Business Analyst (Supply Chain),jde business analyst (supply chain),Business Analysis,LATICRETE International,"Texas, United States",TX,2024-01-16,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/principal-it-business-systems-analyst-at-spectraforce-3790924406,Principal IT Business Systems Analyst,principal it business system analyst,Business Analysis,SPECTRAFORCE,"Austin, TX",TX,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/jde-business-analyst-supply-chain-at-laticrete-international-3775659429,JDE Business Analyst (Supply Chain),jde business analyst (supply chain),Business Analysis,LATICRETE International,"Ohio, United States",OH,2024-01-16,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/it-governance-program-manager-at-elan-partners-3795858244,IT Governance Program Manager,it governance program manager,Project / Program Management,Elan Partners,"Dallas, TX",TX,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/usa-store-lead-non-complex-wm-at-walmart-3763077133,(USA) Store Lead (Non-Complex) - Wm,(usa) store lead (non-complex) - wm,Retail / Store,Walmart,"Fort Wright, KY",KY,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/lead-business-systems-analyst-bsa-at-pro-integrate-3799929627,Lead Business systems analyst (BSA),lead business system analyst (bsa),Business Analysis,Pro Integrate,"Atlanta, GA",GA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/senior-it-systems-analyst-at-gables-search-group-3803357631,Senior IT Systems Analyst,senior it system analyst,IT / Systems,Gables Search Group,"Mason, OH",OH,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/audit-senior-accountant-at-uhy-llp-certified-public-accountants-3767218749,Audit Senior Accountant,audit senior accountant,Finance / Accounting / Tax,"UHY LLP, Certified Public Accountants","New York, NY",NY,2024-01-17,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/manager-martech-strategist-adobe-marketing-commerce-transformation-consulting-at-pwc-3744918487,"Manager, Martech Strategist (Adobe) - Marketing & Commerce Transformation Consulting",manager martech strategist (adobe) - marketing & commerce transformation consulting,Manager (other),PwC,"Denver, CO",CO,2024-01-17,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/sales-operations-analyst-ii-at-blue-cross-blue-shield-of-arizona-3797995397,Sales Operations Analyst II,sales operations analyst ii,Sales / Business Development,Blue Cross Blue Shield of Arizona,"Phoenix, AZ",AZ,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/sr-business-analyst-workplace-analytics-at-capital-one-3774778231,Sr. Business Analyst (Workplace Analytics),senior business analyst (workplace analytics),Business Analysis,Capital One,"McLean, VA",VA,2024-01-15,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/sr-analyst-manufacturing-finance-at-zobility-3804298454,Sr. Analyst Manufacturing Finance,senior analyst manufacturing finance,Analyst (other),Zobility,"Newark, CA",CA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/sr-sap-supply-chain-business-analyst-at-amtex-systems-inc-3793665734,Sr. SAP Supply Chain Business Analyst,senior sap supply chain business analyst,Business Analysis,Amtex Systems Inc.,"Normal, IL",IL,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/transformation-program-manager-at-republic-national-distributing-company-3768265943,Transformation Program Manager,transformation program manager,Project / Program Management,Republic National Distributing Company,"Atlanta, GA",GA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/entry-level-business-analyst-at-asta-crs-inc-3805786082,Entry Level Business Analyst,entry level business analyst,Business Analysis,Asta Crs Inc,"Reston, VA",VA,2024-01-14,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/business-analyst-at-nr-consulting-3762816720,Business Analyst,business analyst,Business Analysis,NR Consulting,"Armonk, NY",NY,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/materials-manager-at-trane-technologies-3775462359,Materials Manager,materials manager,Manager (other),Trane Technologies,"Rushville, IN",IN,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-mmfa-technology-at-jobs-for-humanity-3805271054,Business Analyst (MMFA Technology),business analyst (mmfa technology),Business Analysis,Jobs for Humanity,"Springfield, MA",MA,2024-01-14,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/data-analyst-at-illinois-state-board-of-education-3803158623,Data Analyst,data analyst,Data & Analytics,Illinois State Board of Education,"Springfield, Illinois Metropolitan Area",IL,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/sr-accountant-lease-at-inspire-3761945384,Sr. Accountant - Lease,senior accountant - lease,Finance / Accounting / Tax,Inspire,"Atlanta, GA",GA,2024-01-15,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/lead-it-delivery-manager-at-flagstar-bank-3747107557,Lead IT Delivery Manager,lead it delivery manager,IT / Systems,Flagstar Bank,"Troy, MI",MI,2024-01-15,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-systems-analyst-hybrid-at-allianz-life-3770787149,Business Systems Analyst | Hybrid,business system analyst | hybrid,Business Analysis,Allianz Life,"Minneapolis, MN",MN,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/assistant-store-manager-night-operations-at-the-home-depot-3797384671,Assistant Store Manager- Night Operations,assistant store manager- night operations,Retail / Store,The Home Depot,"Columbus, OH",OH,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/project-management-specialist-at-honeywell-3786927021,Project Management Specialist,project management specialist,Other / Uncategorized,Honeywell,"Morris Plains, NJ",NJ,2024-01-14,Mid senior,Onsite,False
https://ca.linkedin.com/jobs/view/senior-business-analyst-at-matchbox-consulting-group-3798145639,Senior Business Analyst,senior business analyst,Business Analysis,MatchBox Consulting Group,"Vancouver, British Columbia, Canada",NON_US,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/staff-software-engineer-fraud-disruption-technologies-at-visa-3785289478,Staff Software Engineer | Fraud Disruption Technologies,staff software engineer | fraud disruption technologies,IT / Systems,Visa,"Austin, TX",TX,2024-01-15,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/senior-business-system-analyst-at-vizio-3797463978,Senior Business System Analyst,senior business system analyst,Business Analysis,VIZIO,"Denver, CO",CO,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-dice-3805947095,Business Analyst,business analyst,Business Analysis,Dice,"Charlotte, NC",NC,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/sr-d365-f-scm-functional-architect-at-avanade-3795164784,Sr D365 F&SCM Functional Architect,senior d365 f&scm functional architect,Engineering / Architecture (other),Avanade,"Phoenix, AZ",AZ,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/data-solutions-architect-at-dice-3804443170,Data Solutions Architect,data solutions architect,Data & Analytics,Dice,"Bartlesville, OK",OK,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/area-manager-at-sbm-management-services-lp-3792655508,Area Manager,area manager,Manager (other),"SBM Management Services, LP","Moline, IL",IL,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/application-analyst-ii-pb-at-musc-college-of-health-professions-3780833702,Application Analyst II - PB,application analyst ii - pb,Analyst (other),MUSC College of Health Professions,"Charleston, SC",SC,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/nuclear-it-business-analyst-onsite-at-sonitalent-corp-3789474546,Nuclear IT Business Analyst (Onsite),nuclear it business analyst (onsite),Business Analysis,Sonitalent Corp,"Jupiter, FL",FL,2024-01-14,Associate,Onsite,False
https://www.linkedin.com/jobs/view/network-operations-technical-lead-americas-at-wsp-in-the-u-s-3773789376,Network Operations Technical Lead Americas,network operations technical lead americas,Other / Uncategorized,WSP in the U.S.,"Virginia Beach, VA",VA,2024-01-16,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-with-qa-exp-at-software-technology-inc-3793660395,Business Analyst with QA exp,business analyst with qa exp,Business Analysis,Software Technology Inc.,"Trenton, NJ",NJ,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/principal-bus-systems-analyst-at-intuit-3772572788,Principal Bus Systems Analyst,principal bus system analyst,IT / Systems,Intuit,"Mountain View, CA",CA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/sap-mm-business-analyst-at-robert-half-3801860014,SAP MM Business Analyst,sap mm business analyst,Business Analysis,Robert Half,"Phoenix, AZ",AZ,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/fraud-business-analyst-at-diverse-lynx-3764427085,Fraud- Business Analyst,fraud- business analyst,Business Analysis,Diverse Lynx,"San Antonio, TX",TX,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/hcp-pm-business-analyst-at-itech-solutions-3714396839,HCP PM / Business Analyst,hcp pm / business analyst,Business Analysis,iTech Solutions,"Peapack - Gladstone, NJ",NJ,2024-01-13,Associate,Onsite,False
https://www.linkedin.com/jobs/view/docsis-business-analyst-at-tekintegral-3793690134,DOCSIS Business Analyst,docsis business analyst,Business Analysis,TekIntegral,"St Louis, MO",MO,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/hr-generalist-at-flight-systems-industrial-products-3769098631,HR Generalist,hr generalist,Other / Uncategorized,Flight Systems Industrial Products,"Carlisle, PA",PA,2024-01-14,Associate,Onsite,False
https://www.linkedin.com/jobs/view/hl7-business-analyst-at-grey-parrot-systems-3803474710,HL7 Business Analyst,hl7 business analyst,Business Analysis,Grey Parrot Systems,"Hackensack, NJ",NJ,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-systems-analyst-at-calibre-systems-inc-3727985510,Business Systems Analyst,business system analyst,Business Analysis,"CALIBRE Systems, Inc.","Alexandria, VA",VA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/sap-business-analyst-fico-at-the-dignify-solutions-llc-3798585010,SAP Business Analyst   FICO,sap business analyst fico,Business Analysis,"The Dignify Solutions, LLC","Columbus, MS",MS,2024-01-13,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/associate-merchant-building-materials-at-lowe-s-companies-inc-3803535805,Associate Merchant Building Materials,associate merchant building materials,Other / Uncategorized,"Lowe's Companies, Inc.","Mooresville, NC",NC,2024-01-14,Associate,Onsite,False
https://www.linkedin.com/jobs/view/senior-business-analyst-at-workhuman-3799835674,Senior Business Analyst,senior business analyst,Business Analysis,Workhuman,"Framingham, MA",MA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/technical-project-manager-at-transaction-network-services-3745514073,Technical Project Manager,technical project manager,Project / Program Management,Transaction Network Services,"Mississippi, United States",MS,2024-01-17,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-at-extend-information-systems-inc-3793669355,Business Analyst,business analyst,Business Analysis,Extend Information Systems Inc.,"Phoenix, AZ",AZ,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/jd-edwards-business-analyst-at-laticrete-international-3660444793,JD Edwards Business Analyst,jd edwards business analyst,Business Analysis,LATICRETE International,"Pleasanton, CA",CA,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-analyst-mmfa-technology-at-jobs-for-humanity-3805390661,Business Analyst (MMFA Technology),business analyst (mmfa technology),Business Analysis,Jobs for Humanity,"Springfield, MA",MA,2024-01-16,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/accounting-manager-branch-compensation-at-jobs-for-humanity-3804643899,Accounting Manager - Branch Compensation,accounting manager - branch compensation,Finance / Accounting / Tax,Jobs for Humanity,"St Louis, MO",MO,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/assistant-store-manager-tommy-hilfiger-at-tommy-hilfiger-3710800631,Assistant Store Manager- TOMMY HILFIGER,assistant store manager- tommy hilfiger,Retail / Store,Tommy Hilfiger,"Arvin, CA",CA,2024-01-14,Associate,Onsite,False
https://www.linkedin.com/jobs/view/business-systems-analyst-i-at-winmax-3793667195,Business Systems Analyst I,business system analyst i,Business Analysis,WinMax,"Cupertino, CA",CA,2024-01-14,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/business-analyst-at-oso-ventures-inc-3793682010,Business Analyst,business analyst,Business Analysis,OSO Ventures Inc,"Washington, DC",DC,2024-01-16,Mid senior,Onsite,True
https://www.linkedin.com/jobs/view/sr-business-analyst-starlink-enterprise-at-spacex-3743488018,Sr. Business Analyst (Starlink Enterprise),senior business analyst (starlink enterprise),Business Analysis,SpaceX,"McGregor, TX",TX,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/business-systems-analyst-at-professional-diversity-network-3805985622,Business Systems Analyst,business system analyst,Business Analysis,Professional Diversity Network,"Shoreview, MN",MN,2024-01-14,Mid senior,Onsite,False
https://www.linkedin.com/jobs/view/senior-business-systems-analyst-finance-systems-at-wake-forest-university-3728058133,"Senior Business Systems Analyst, Finance Systems",senior business system analyst finance system,Business Analysis,Wake Forest University,"Winston-Salem, NC",NC,2024-01-14,Mid senior,Onsite,False
